data,hora,temp_inst,umid_inst,pto_orvalho_inst,pressao,vento_direcao,vento_vel, vento_rajada,radiacao,precipitacao
11/06/2017,0,16.9,90,15.3,938,0.2,62,1.3,-3.54,0
12/06/2017,22,18.7,93,17.4,939.9,0.5,236,3.8,-3.34,0
12/06/2017,1,16.1,96,15.5,940.4,0,48,0.9,-3.54,0
12/06/2017,7,16.9,96,16.3,939.4,0,33,1.3,-1.35,0
12/06/2017,3,17,96,16.5,940.4,0.1,78,1,-1.77,0
12/06/2017,0,16.7,96,15.9,940.1,0,50,0.4,-2.97,0
12/06/2017,23,18.2,92,16.9,940,0.6,63,1.8,-3.22,0
12/06/2017,6,16.6,96,16,939.5,0.5,24,1.3,-3.17,0
12/06/2017,12,18.9,90,17.3,941.2,1.5,11,4.2,406.6,0
12/06/2017,5,16.7,95,16,939.8,0,30,1.3,-2.84,0
12/06/2017,21,19.4,88,17.4,939.4,1.6,213,5.5,-0.99,0
12/06/2017,14,19.8,85,17.2,940.9,2.8,27,6,823.6,0
12/06/2017,11,17.3,92,16.1,940.4,0.8,25,2.5,231.4,0
12/06/2017,13,19.3,88,17.3,941.2,2.3,29,5.7,555,0
12/06/2017,2,16.4,97,15.9,940.4,0,275,0.8,-3.45,0
12/06/2017,15,21,80,17.4,939.9,3,30,7.5,1156,0
12/06/2017,16,20.9,81,17.5,939,1.4,29,6.9,659.6,0
12/06/2017,8,17.7,92,16.4,939.5,0.5,8,2.1,-1.88,0
12/06/2017,10,16.8,94,15.9,940,0.6,31,7.6,23.99,1
12/06/2017,9,17.2,96,16.5,939.6,0.6,89,2.7,-1.22,9.8
12/06/2017,20,20.6,81,17.2,938.7,1.5,351,3.1,83.83,0
12/06/2017,17,21.5,77,17.2,938.3,1.7,19,5.5,671.8,0
12/06/2017,19,21.2,78,17.2,938.3,1.5,353,5,557.1,0.2
12/06/2017,18,21.7,76,17.3,938.2,2.1,8,5.5,843.7,0
12/06/2017,4,17.3,96,16.6,940.3,0,360,1.6,-1.39,0
13/06/2017,19,23.1,60,14.8,939,2.7,21,5.4,690.8,0
13/06/2017,5,17.1,96,16.4,939.5,0.1,50,1.3,-3.08,0
13/06/2017,3,17.5,94,16.5,939.9,0.7,40,3.2,-3.05,0
13/06/2017,14,21.8,76,17.3,940.7,3.3,310,7.3,1297,0
13/06/2017,23,16.3,92,15,940.5,0,263,1.5,-3.54,0
13/06/2017,15,22.4,72,17,940,2.2,347,7.1,1354,0
13/06/2017,6,17,96,16.4,939.4,0.2,131,2.9,-3.19,0
13/06/2017,7,16.9,96,16.3,939.2,0.8,62,1.7,-3.13,0
13/06/2017,4,17.3,94,16.4,939.8,0,164,3.4,-3.07,0
13/06/2017,1,17.9,94,16.9,940.6,0.3,126,1.6,-2.86,0
13/06/2017,8,16.6,96,16.1,939.2,0,117,1.7,-3.19,0
13/06/2017,16,24.1,65,17.1,939.3,2.1,20,8.9,1958,0
13/06/2017,11,17.7,97,17.2,940.5,0,51,0.8,201.2,0
13/06/2017,0,18.1,93,16.9,940.3,0.3,190,1.7,-3.14,0
13/06/2017,9,16.7,97,16.2,939.6,0.1,341,0.7,-2.17,0
13/06/2017,17,24.5,60,16.2,939,1.6,5,6.2,1404,0.2
13/06/2017,18,23.4,62,15.8,939.1,1.9,17,5.9,662.3,0
13/06/2017,10,16.8,97,16.3,940.1,0,212,1.2,25.12,0
13/06/2017,20,22.2,67,15.9,939.2,1.1,33,5.4,299.7,0
13/06/2017,13,20.3,84,17.6,941.2,2.5,18,6,537.2,0
13/06/2017,12,18.9,93,17.8,941.2,0.6,359,2.3,245.5,0
13/06/2017,22,17.4,88,15.4,940.2,0,51,1.7,-3.54,0
13/06/2017,21,19,79,15.3,939.5,0.2,96,2.7,0.731,0
13/06/2017,2,17.6,95,16.8,940.5,0.3,78,1.5,-2.81,0
14/06/2017,16,21.3,80,17.6,940.7,0.9,287,4.5,888.1,0
14/06/2017,23,18,93,16.8,941.5,0.1,76,1.1,-3.29,0
14/06/2017,3,14.8,96,14.2,940.7,0,202,1,-3.47,0
14/06/2017,15,20.7,83,17.7,941.3,1.3,20,4.3,839.7,0
14/06/2017,1,15.5,96,14.8,940.3,0.2,80,1.1,-3.4,0
14/06/2017,5,14.8,97,14.3,940.3,0.1,333,0.6,-3.05,0
14/06/2017,8,15.6,97,15,940.9,0,19,0.6,-2.24,0
14/06/2017,2,15,96,14.3,940.4,0,225,0.9,-3.45,0
14/06/2017,14,20,87,17.9,941.9,1.2,327,4.8,715.2,0
14/06/2017,4,14.8,97,14.2,940.7,0,302,0.7,-3.04,0
14/06/2017,13,18.9,92,17.5,942,1.8,20,3.9,609.5,0
14/06/2017,17,22.4,74,17.5,940,0.2,248,3.1,964.5,0
14/06/2017,6,15.1,97,14.6,940.2,0,77,0.6,-2.98,0
14/06/2017,7,14.8,97,14.3,940.4,0,98,0.4,-3.33,0
14/06/2017,12,17.8,96,17.1,941.7,0.4,30,4.1,322.3,0
14/06/2017,18,22.6,73,17.6,940,0.3,49,2.7,811,0
14/06/2017,11,16.7,96,16.1,942.1,0.3,92,2.3,69.61,3.2
14/06/2017,9,15.9,97,15.4,941.3,0.1,46,0.6,-0.91,0
14/06/2017,20,20.9,84,18.2,940.2,0.1,350,1.3,234.7,0
14/06/2017,21,18.7,93,17.6,940.7,0.1,16,0.9,3.013,0
14/06/2017,19,20.7,89,18.8,940,0.1,27,1.2,152.1,0.2
14/06/2017,10,16.1,96,15.6,942.2,0.2,213,2.1,5.491,1.8
14/06/2017,22,18.7,95,17.8,941.1,0,324,1.6,-2.95,0
14/06/2017,0,15.6,94,14.8,940.6,0,164,0.8,-3.53,0
15/06/2017,4,17.1,90,15.4,942.5,0.2,27,2.4,-3.33,0
15/06/2017,13,19.6,73,14.6,944.1,1.7,77,6.7,1702,0
15/06/2017,3,17.1,92,15.7,942.4,0.5,206,2.9,-3.31,0
15/06/2017,14,21.3,67,14.9,943.8,1.4,3,5.9,2223,0
15/06/2017,0,18.3,90,16.7,941.9,0.7,50,2.6,-3.53,0
15/06/2017,2,17.5,93,16.2,942.4,0.4,54,2.9,-3.36,0
15/06/2017,23,14.9,92,13.6,942.7,0,89,1.4,-3.54,0
15/06/2017,5,16.6,91,15.1,942.2,0.5,190,2.7,-3.33,0
15/06/2017,15,22.6,59,14.2,942.9,1.4,16,5.1,2373,0
15/06/2017,11,16.9,85,14.4,943.6,0.7,146,3.1,397.2,0
15/06/2017,1,17.9,91,16.4,942.3,0.5,76,4.7,-3.43,0
15/06/2017,6,16.4,92,15,941.9,0,335,2.7,-2.99,0
15/06/2017,17,23,58,14.4,941.4,1.3,237,6.2,1888,0
15/06/2017,7,15.5,94,14.6,941.8,0.2,63,2.8,-3.32,0
15/06/2017,12,17.7,80,14.3,944,1.5,45,6.7,1151,0
15/06/2017,10,15.7,91,14.3,943,0.3,237,2.8,48.85,0
15/06/2017,16,23,64,15.7,942,1.2,244,4.4,2182,0
15/06/2017,9,15.6,92,14.3,942.3,0.6,21,3.8,-3.27,0
15/06/2017,8,16,92,14.7,942,0.1,353,2.7,-2.69,0
15/06/2017,18,22.1,63,14.6,941.4,1,19,6.2,1302,0
15/06/2017,19,21.8,63,14.4,941.5,1.2,27,4.5,1007,0
15/06/2017,20,18.3,78,14.5,941.8,0.1,45,3.6,180.3,0
15/06/2017,21,16.5,87,14.3,942.1,0.2,65,1.3,-0.41,0
15/06/2017,22,15.5,90,13.9,942.1,0,357,1.7,-3.54,0
16/06/2017,11,15.6,93,14.6,943.2,0.2,215,1.5,303.1,0
16/06/2017,23,15.5,94,14.5,940.9,0,85,0.7,-3.54,0
16/06/2017,10,14.8,97,14.3,942.8,0.3,65,1.5,41.77,0
16/06/2017,1,14.5,94,13.6,942.8,0.1,6,1.5,-3.54,0
16/06/2017,21,17.3,86,14.8,940.4,0,52,1.5,2.242,0
16/06/2017,0,15.2,92,13.9,942.8,0,102,0.6,-3.5,0
16/06/2017,4,13.5,96,12.9,942.3,0,32,0.2,-3.54,0
16/06/2017,15,23,57,14,941.9,1.7,286,3.9,2262,0
16/06/2017,7,13.5,97,13,941.6,0,88,1.2,-3.53,0
16/06/2017,5,13.7,97,13.1,942,0,187,1,-3.52,0
16/06/2017,20,21.4,70,15.6,940,0.4,10,2.4,460.4,0
16/06/2017,17,22.8,59,14.5,940.2,0.5,203,3.2,908.2,0
16/06/2017,9,14.2,97,13.8,942.3,0,65,0.6,-1.74,0
16/06/2017,6,13.7,97,13.2,941.7,0,76,0.7,-3.54,0
16/06/2017,16,24.5,49,13.1,940.9,0.8,185,3.4,2259,0
16/06/2017,8,13.5,97,13,942,0,81,0.9,-3.11,0
16/06/2017,18,24.2,53,14.1,939.7,1.3,232,3,1319,0
16/06/2017,3,13.6,96,12.9,942.7,0,108,0.8,-3.54,0
16/06/2017,2,13.9,95,13.1,942.7,0.1,109,1,-3.54,0
16/06/2017,19,23.5,63,16.1,939.6,0.7,284,3,792.9,0
16/06/2017,22,16.3,91,14.8,940.7,0.1,78,0.9,-3.54,0
16/06/2017,14,20.6,69,14.7,942.9,0.9,224,3.9,1789,0
16/06/2017,12,18.3,82,15.2,943.8,0.6,220,1.9,1195,0
16/06/2017,13,19.1,77,15,943.6,0.9,215,2.7,1743,0
17/06/2017,1,14.3,96,13.7,941.1,0,359,0.5,-3.5,0
17/06/2017,0,15,95,14.3,941.1,0,64,0.5,-3.51,0
17/06/2017,23,13.2,93,12.2,939,0,58,0,-3.54,0
17/06/2017,2,13.7,97,13.2,940.7,0,316,0,-3.54,0
17/06/2017,13,17.3,87,15,942.1,0.3,257,2.7,644.2,0
17/06/2017,14,18.5,79,14.7,941.7,2.1,16,5.8,587.6,0
17/06/2017,5,12.7,97,12.2,940.3,0,28,0,-3.09,0
17/06/2017,10,12.1,97,11.7,941,0,164,0,37.91,0.2
17/06/2017,11,12.9,97,12.5,941.6,0,272,0.5,326.1,0
17/06/2017,6,12.2,97,11.8,940.2,0,135,0,-2.58,0
17/06/2017,18,23.3,51,12.6,938.7,1.7,3,6.4,1722,0
17/06/2017,7,12.1,97,11.7,940,0.1,48,0.6,-3.11,0
17/06/2017,9,12.1,97,11.7,940.3,0,175,0,-2.94,0
17/06/2017,8,12,97,11.6,939.8,0,59,0.6,-3.47,0
17/06/2017,15,21.2,70,15.4,940.6,2,352,5.8,1355,0
17/06/2017,16,22.9,60,14.9,939.9,3.9,311,8.4,2596,0
17/06/2017,19,23.1,52,12.8,938.3,1.3,352,5,977.3,0
17/06/2017,20,20.2,66,13.5,938.3,0.6,54,3,279.5,0
17/06/2017,22,14.3,89,12.6,938.9,0,82,0.3,-3.54,0
17/06/2017,21,16.1,79,12.3,938.5,0,176,1.8,0.418,0
17/06/2017,17,23.4,55,13.7,939,2.1,7,8.1,1987,0
17/06/2017,4,12.4,97,12,940.3,0,225,0,-3.5,0
17/06/2017,12,14.9,97,14.5,942,0.1,221,1.1,529.4,0
17/06/2017,3,13.1,97,12.6,940.4,0,177,0,-3.54,0
18/06/2017,2,11.9,96,11.3,938.9,0,45,0.2,-3.53,0
18/06/2017,1,12.2,96,11.6,939,0,197,0,-3.53,0
18/06/2017,6,10.5,97,10,938.4,0,251,0.5,-3.52,0
18/06/2017,19,23.6,48,12.1,937.9,1.6,313,5.4,1050,0
18/06/2017,7,10,97,9.6,938.6,0,163,0.5,-3.46,0
18/06/2017,11,12.4,97,12,941.1,0,53,0.3,212.9,0
18/06/2017,14,20.3,75,15.6,941,2.1,286,4.6,1964,0
18/06/2017,4,10.8,97,10.3,938.8,0,19,0.7,-3.54,0
18/06/2017,15,21.3,68,15.2,940,2,318,5.1,1363,0
18/06/2017,8,9.8,97,9.3,938.8,0,298,0,-3.52,0
18/06/2017,18,24.3,47,12.3,937.9,2,279,5.8,1762,0
18/06/2017,3,11.3,97,10.8,938.7,0,172,0,-3.53,0
18/06/2017,16,24,56,14.7,938.9,2.4,278,5.9,2085,0
18/06/2017,12,15.7,87,13.5,941.9,0,276,1,789.5,0
18/06/2017,20,20.9,61,13.1,938.1,0.7,48,3.7,345.7,0
18/06/2017,21,16.2,82,13.2,938.2,0,151,1.4,0.726,0
18/06/2017,10,10.6,97,10.2,940.4,0,316,0.3,54.77,0
18/06/2017,9,9.7,97,9.3,939.5,0,312,0,-3.53,0
18/06/2017,22,14.9,88,12.8,938.6,0,134,0.7,-3.54,0
18/06/2017,17,22.5,56,13.4,938.2,1.9,357,7.1,1888,0
18/06/2017,13,18.4,82,15.3,941.8,0.9,284,2,844.7,0
18/06/2017,23,14,91,12.6,938.9,0,139,0.7,-3.54,0
18/06/2017,0,12.4,95,11.6,939.1,0,355,0,-3.54,0
18/06/2017,5,10.7,97,10.2,938.6,0,324,0,-3.51,0
19/06/2017,8,10.9,97,10.4,938.3,0.1,153,0.8,-3.48,0
19/06/2017,7,11.1,97,10.7,938,0,194,0.6,-3.51,0
19/06/2017,2,12,96,11.4,938.8,0,20,0.5,-3.54,0
19/06/2017,13,21.4,66,14.7,940.3,1.6,360,3.2,1867,0
19/06/2017,0,13.1,95,12.3,939,0,107,0.5,-3.54,0
19/06/2017,16,23,50,12.1,937.9,1.9,25,5.6,1880,0
19/06/2017,12,17.1,82,14,940.4,0.4,256,1.1,1260,0
19/06/2017,6,11.7,97,11.2,937.9,0,91,0.3,-3.49,0
19/06/2017,19,24,43,10.8,937.2,0.8,351,3,992.3,0
19/06/2017,17,24.7,38,9.5,937.4,1.8,326,6.2,1957,0
19/06/2017,20,20.3,61,12.6,937.7,0.1,161,2.9,315.7,0
19/06/2017,4,11.6,97,11.1,938.4,0,46,0.5,-3.49,0
19/06/2017,3,11.9,97,11.3,938.6,0,354,0.5,-3.5,0
19/06/2017,5,11.6,97,11.1,938.2,0,91,0.6,-3.51,0
19/06/2017,18,24,44,11.1,937.3,1.5,298,5.5,1510,0
19/06/2017,11,13.2,97,12.8,940,0,314,0.3,271.1,0
19/06/2017,10,10.9,97,10.5,939.3,0,167,0,46.99,0
19/06/2017,9,10.9,97,10.5,938.7,0,356,1.2,-3.53,0
19/06/2017,21,16.3,76,12,937.9,0,266,1.4,-0.05,0
19/06/2017,15,23.8,55,14.1,938.8,1.5,312,6.5,2335,0.2
19/06/2017,14,22.4,61,14.4,939.6,3,331,6.1,1988,0
19/06/2017,22,15.1,82,12.1,938.6,0,157,0.4,-3.54,0
19/06/2017,1,12.6,96,11.9,939.1,0,164,0.5,-3.54,0
19/06/2017,23,13.8,89,12,939.1,0,272,0.5,-3.54,0
20/06/2017,7,14.6,90,12.9,939.1,0,185,2,-2.98,0
20/06/2017,3,14,92,12.8,939.7,0.2,87,1.3,-3.13,0
20/06/2017,16,23.7,54,13.8,939.7,2.3,297,5.1,1816,0
20/06/2017,4,14.2,93,13,939.6,0,260,0.9,-3.02,0
20/06/2017,1,13.6,91,12.2,939.8,0,126,0.8,-3.36,0
20/06/2017,0,14.2,90,12.6,939.5,0,106,0.8,-3.38,0
20/06/2017,5,14.3,92,13,939.4,0,352,1.1,-2.91,0
20/06/2017,15,22.8,55,13.3,940.5,0.6,347,4.6,1777,0
20/06/2017,2,13.6,93,12.4,939.8,0.2,107,0.9,-3.46,0
20/06/2017,6,14.4,91,13,939,0.6,105,1.7,-2.98,0
20/06/2017,23,16.9,89,15.2,941.3,0,289,0.2,-3.44,0
20/06/2017,14,22.9,56,13.6,941.3,1.6,54,4.8,2115,0
20/06/2017,12,19.2,72,13.9,941.6,0.6,248,2.3,884.2,0
20/06/2017,10,14.5,93,13.3,940.5,0,235,0,13.82,0
20/06/2017,19,21.5,66,14.9,939.6,0.1,50,1.8,198.1,0
20/06/2017,8,14.5,91,13,939.1,0,78,1.1,-3.19,0
20/06/2017,9,14.4,92,13.1,939.6,0,196,1.7,-3.13,0
20/06/2017,13,21.8,58,13.3,941.8,1.1,239,3.9,1855,0
20/06/2017,18,22.5,58,13.8,939.4,0.3,50,3.4,527.5,0
20/06/2017,17,23.6,53,13.3,939.4,1,40,4.5,1078,0
20/06/2017,20,20.2,73,15.1,939.9,0,64,1.1,187.6,0
20/06/2017,11,15.4,90,13.8,941.1,0.2,61,0.8,128.4,0
20/06/2017,22,17.7,85,15.1,940.7,0,146,1.1,-3.53,0
20/06/2017,21,18.3,82,15.2,940.1,0,160,1.3,0.883,0
21/06/2017,0,16.1,91,14.6,941.5,0,145,0.6,-3.29,0
21/06/2017,1,15.1,94,14.1,941.6,0,136,0.4,-3.54,0
21/06/2017,6,15.6,93,14.4,941.3,0.5,35,2.9,-3.2,0
21/06/2017,2,14.6,94,13.7,941.7,0,43,0.9,-3.54,0
21/06/2017,12,16.8,88,14.8,944.6,0.2,347,1.5,174.3,0
21/06/2017,23,15.4,89,13.7,943.3,0,45,1.3,-3.42,0
21/06/2017,8,16,92,14.7,941.7,0.5,19,2.3,-3.1,0
21/06/2017,5,15.1,95,14.3,941.3,0.2,163,2.3,-3.39,0
21/06/2017,13,18.9,80,15.3,945.1,0.6,102,2.6,734.6,0
21/06/2017,21,15.9,87,13.8,942.8,0.1,59,1.4,1.643,0
21/06/2017,14,20.1,72,14.9,944.8,1,339,5.2,1446,0
21/06/2017,3,15.1,94,14.1,941.8,0.1,73,1.7,-3.53,0
21/06/2017,7,16.2,90,14.6,941.4,0.9,26,3.4,-3.09,0
21/06/2017,15,22.1,63,14.8,943.9,1.2,35,5.1,2045,0
21/06/2017,17,21.7,61,13.9,942.5,1.1,189,5.3,1166,0
21/06/2017,4,14.9,94,14.1,941.7,0,102,0.8,-3.54,0
21/06/2017,9,15.7,93,14.5,942.3,0.2,68,2.7,-3.21,0
21/06/2017,16,22.2,58,13.4,943,0.8,36,4.9,1822,0
21/06/2017,10,15.9,92,14.7,943,0.2,72,1.6,26.07,0
21/06/2017,18,20.3,70,14.7,942.4,0.5,89,4.1,431.5,0
21/06/2017,11,16.7,90,15,943.9,0.1,14,1.3,151.7,0
21/06/2017,19,18.7,77,14.6,942.7,0.7,319,2.9,269,0
21/06/2017,20,16.9,83,14.1,942.7,0.1,38,2.7,83.3,0
21/06/2017,22,15.1,88,13.2,943.3,0.1,70,1.7,-3.42,0
22/06/2017,2,13.5,95,12.6,944,0,50,1,-3.54,0
22/06/2017,1,14.2,92,13,944.1,0.1,83,2.4,-3.54,0
22/06/2017,13,18.4,77,14.4,944.9,0.6,237,2.4,766.6,0
22/06/2017,23,15.4,90,13.8,943.1,0.3,69,1.8,-3.53,0
22/06/2017,5,14.7,94,13.8,943.2,0.1,27,1,-3.45,0
22/06/2017,6,15.6,91,14.1,943,0.6,62,1.8,-3.24,0
22/06/2017,0,14.3,91,12.8,943.8,0,83,2.5,-3.49,0
22/06/2017,4,14.2,94,13.2,943.5,0.1,51,0.9,-3.51,0
22/06/2017,3,14,94,13.1,943.9,0,352,0.7,-3.5,0
22/06/2017,7,14.1,94,13.2,942.6,0.2,345,2.5,-3.3,0
22/06/2017,15,22,55,12.6,943.7,1.4,210,4,2161,0
22/06/2017,9,14.3,95,13.6,942.8,0.4,354,2.2,-3.32,0
22/06/2017,14,20.9,65,14.2,944.4,1.3,87,5,2168,0
22/06/2017,8,14.3,95,13.5,942.3,0.2,61,2.3,-3.51,0
22/06/2017,12,17.4,81,14.2,944.7,0.7,38,2.6,751.2,0
22/06/2017,10,15.1,94,14.1,943.3,0.4,347,2,31.27,0
22/06/2017,16,22.7,53,12.7,942.8,1.4,64,6,2355,0
22/06/2017,17,23.7,51,13,942.2,1.3,320,6.4,1740,0
22/06/2017,11,16.1,89,14.2,944.2,0.7,40,2.9,171.7,0
22/06/2017,18,23.1,56,13.8,941.7,1.1,350,4.5,1328,0
22/06/2017,20,20,69,14.2,941.9,0.8,324,3.9,449.7,0
22/06/2017,19,22.6,55,13,941.8,1,341,4.4,1014,0
22/06/2017,22,16.7,84,14,942.8,0.2,349,2.2,-3.41,0
22/06/2017,21,16.6,84,13.9,942.1,0.5,335,1.9,7.012,0
23/06/2017,1,13.7,94,12.8,943.4,0.1,229,1.7,-3.54,0
23/06/2017,5,13.5,96,12.9,943,0,37,0.7,-3.06,0
23/06/2017,11,17.4,93,16.2,944.5,0.2,294,1.4,281.1,0
23/06/2017,2,13.4,95,12.7,943.2,0.1,339,0.8,-3.54,0
23/06/2017,0,14.5,93,13.4,943.4,0.4,67,1.7,-3.54,0
23/06/2017,23,15.7,88,13.8,943.6,0.1,47,2.2,-3.54,0
23/06/2017,6,14.9,96,14.2,942.8,0,50,1.5,-1.71,0
23/06/2017,14,19.7,72,14.5,944.8,0.8,227,4.4,1319,0
23/06/2017,12,17.9,81,14.6,945.2,0.9,62,3,1166,0
23/06/2017,4,13.5,96,12.9,943.1,0,176,1.2,-3.54,0
23/06/2017,10,15.6,96,14.9,944,0,59,0.6,42.86,0.2
23/06/2017,3,13.4,96,12.7,943.1,0,360,1.1,-3.54,0
23/06/2017,13,19,77,14.8,945.4,0.4,213,3,939.8,0
23/06/2017,18,23.8,54,13.9,942.1,0.9,84,5.6,1434,0
23/06/2017,15,21.6,62,14.1,943.9,1.3,263,4.9,2378,0
23/06/2017,16,24.6,51,13.7,942.9,1.3,344,4.9,2508,0
23/06/2017,8,14.8,96,14.2,942.9,0,30,1.1,-1.28,0
23/06/2017,7,14.2,96,13.5,942.7,0.2,60,1.1,-3.25,0
23/06/2017,17,23.8,56,14.5,942.3,1.1,234,4.2,2070,0
23/06/2017,9,15.2,96,14.6,943.5,0.1,47,0.6,-1.37,0
23/06/2017,19,23.1,57,14.2,942,0.8,278,4.7,1040,0
23/06/2017,21,16.9,82,13.8,942.7,0,32,1.4,-0.11,0
23/06/2017,20,20.3,68,14.1,942.5,0.5,335,3.6,352.3,0
23/06/2017,22,16.8,83,13.9,943.1,0.7,67,2.2,-3.53,0
24/06/2017,13,19.6,73,14.7,945.7,1,323,3.2,1042,0
24/06/2017,23,14.4,92,13.2,943.8,0.4,51,1.6,-3.54,0
24/06/2017,1,14.6,94,13.6,944,0.1,78,0.7,-3.54,0
24/06/2017,18,22.7,63,15.2,942.8,1.1,15,5.9,1591,0
24/06/2017,4,14,95,13.3,943.5,0,12,1,-3.53,0
24/06/2017,21,15.7,89,14,943.3,0.1,93,2,1.317,0
24/06/2017,0,15.4,91,13.9,943.8,0,186,0.9,-3.54,0
24/06/2017,5,14,96,13.3,943.1,0,61,0.7,-3.51,0
24/06/2017,17,21.8,63,14.5,943,1,265,4.1,1571,0
24/06/2017,6,13.7,96,13,942.9,0,137,1,-3.43,0
24/06/2017,2,14.6,93,13.5,944.1,0.3,67,1.3,-3.53,0
24/06/2017,3,13.9,95,13.1,943.9,0,39,1.2,-3.53,0
24/06/2017,14,20.4,70,14.8,945.3,0.9,310,4.4,1317,0
24/06/2017,19,19.7,75,15.1,943.1,0.9,41,3.7,606.1,0
24/06/2017,8,13.4,97,12.9,943.2,0,74,0.8,-3.54,0
24/06/2017,12,18.1,82,15,945.4,0.4,345,1.9,895.2,0
24/06/2017,7,13.3,96,12.7,942.9,0,63,0.9,-3.53,0
24/06/2017,20,19,76,14.7,943.3,0.6,51,2.8,189.8,0
24/06/2017,11,15.9,94,14.9,944.8,0.2,358,1.1,292.9,0
24/06/2017,9,13.3,97,12.8,943.6,0,360,1,-3.53,0
24/06/2017,10,13.6,97,13.1,944.1,0,43,0.7,28.69,0.2
24/06/2017,15,22.3,65,15.5,944.7,1.1,310,4.9,1928,0
24/06/2017,22,14.7,92,13.4,943.6,0.1,63,1,-3.54,0
24/06/2017,16,21.5,65,14.5,943.6,1.4,275,5.1,2079,0
25/06/2017,19,21.1,60,13.1,942.4,1.5,194,5,1105,0
25/06/2017,17,21.8,57,12.9,942.9,1,267,4.3,1627,0
25/06/2017,18,22.9,55,13.3,942.5,1.1,329,3.7,1362,0
25/06/2017,21,16.3,81,13,943,0.3,67,3.8,3.686,0
25/06/2017,2,13,95,12.3,944.5,0.4,53,1.8,-3.54,0
25/06/2017,20,19.1,67,12.9,942.9,1.2,190,5.4,367.3,0
25/06/2017,9,11.8,96,11.2,944.1,0,58,0.6,-3.53,0
25/06/2017,6,12.4,95,11.7,943.8,0.2,41,1.4,-3.54,0
25/06/2017,0,14,93,12.8,944.2,0.1,90,1.7,-3.54,0
25/06/2017,22,14.9,88,12.9,943.6,0.1,31,1.5,-3.54,0
25/06/2017,23,14,92,12.7,943.8,0,162,1.1,-3.54,0
25/06/2017,4,12.3,94,11.4,944.5,0,11,0.9,-3.54,0
25/06/2017,1,13.5,95,12.8,944.5,0.1,75,1.5,-3.54,0
25/06/2017,3,12.7,95,11.8,944.6,0,103,1.8,-3.54,0
25/06/2017,7,12.3,96,11.6,943.5,0,44,1.4,-3.53,0
25/06/2017,8,12,95,11.3,943.7,0.1,59,1.4,-3.54,0.2
25/06/2017,10,12,97,11.4,944.4,0,70,0.8,22.52,0
25/06/2017,5,12.5,95,11.7,943.9,0.1,21,1.5,-3.54,0
25/06/2017,12,17.5,71,12.3,945.3,0.6,66,5.5,1314,0
25/06/2017,11,14.7,92,13.4,944.9,0.2,348,2.7,212.7,0
25/06/2017,16,21.5,57,12.5,943.6,1.1,253,4.4,1826,0
25/06/2017,13,19.6,65,12.8,945.5,1.3,4,4.1,1900,0
25/06/2017,14,21.2,58,12.6,945.1,1.7,218,4.1,2248,0
25/06/2017,15,22,55,12.5,944.4,1.3,255,4.2,2531,0
26/06/2017,20,19.7,65,13.1,942,0.9,340,2.8,370.4,0
26/06/2017,8,12.9,96,12.3,942.7,0.1,228,0.7,-3.31,0
26/06/2017,19,21.9,59,13.4,942,0.7,15,3.7,1041,0
26/06/2017,7,13,96,12.4,942.8,0,356,2.3,-3.51,0
26/06/2017,17,22.2,61,14.2,942.6,1.2,349,3.9,2013,0
26/06/2017,6,12.9,96,12.4,942.8,0.7,56,2.1,-3.54,0
26/06/2017,1,13.5,94,12.6,944,0.3,48,1.3,-3.54,0
26/06/2017,9,12.5,96,11.9,943,0,309,1.7,-3.49,0.2
26/06/2017,13,17.4,82,14.2,944.6,0.5,295,2.8,720.4,0
26/06/2017,23,14.2,93,13.1,942.9,0.1,67,1.2,-3.54,0
26/06/2017,10,14.4,95,13.7,943.4,0.3,26,1.6,29.13,0
26/06/2017,21,16,85,13.5,942.2,0.2,13,1.7,2.908,0
26/06/2017,0,13.5,94,12.5,944,0,61,1.1,-3.54,0
26/06/2017,12,16.8,84,14.1,944.4,0.9,24,3.4,1037,0
26/06/2017,22,15.5,89,13.7,942.5,0.1,24,1.3,-3.54,0
26/06/2017,11,16.3,88,14.3,944,0.9,246,2.6,348.7,0
26/06/2017,5,13,95,12.3,943.3,0.1,39,1.5,-3.54,0
26/06/2017,2,13.3,95,12.4,943.9,0,23,1.1,-3.53,0
26/06/2017,14,17.5,82,14.4,944.5,0.5,194,3.7,679.1,0
26/06/2017,3,12.9,95,12.1,943.9,0,105,0.5,-3.53,0
26/06/2017,16,19.2,73,14.1,943.2,1.4,229,4.3,1534,0
26/06/2017,4,13.2,94,12.3,943.8,0.1,80,1.1,-3.54,0
26/06/2017,15,19.1,74,14.4,943.9,1.4,214,4.6,1297,0
26/06/2017,18,21.7,63,14.4,942.2,1.2,73,4.1,1740,0
27/06/2017,18,20.3,69,14.5,942.2,0.5,57,4,946.7,0
27/06/2017,4,10.8,91,9.4,943.3,0.1,113,1.3,-3.54,0
27/06/2017,22,16.5,92,15.2,943.7,0.1,250,1.5,-3.36,0
27/06/2017,3,11.2,88,9.2,943.4,0.3,55,1.8,-3.54,0
27/06/2017,11,13.3,90,11.7,943.1,0,19,0.4,268.9,0
27/06/2017,5,10.3,95,9.5,942.9,0,176,0.7,-3.54,0
27/06/2017,13,19.7,65,13,943.5,1,227,2.4,1859,0.2
27/06/2017,17,23.2,61,15.4,941.9,1.2,297,4.6,1414,0
